Id,Body_new
56402673,"I want to have a lambda function to run batch payment jobs 
When the user send the batch job  I want the user to see the progress of batch payment  So I want the Lambda function to send the messages back to the client  The user needs to see what payment was successful too 
I expect the lambda function will take around 3-5 minutes to run 
What should I use to for Lambda to communicate with the client side code  Sockets  The client side is written in Vuejs 
Thanks
"
63034154,"Is there a way to buffer X log messages from a CloudWatch log group and only then stream it to a lambda function  Ill elaborate:
I have an app that I registered its CloudWatch logs to stream to a lambda function which formats the logs and pushes them to Elastic Search 
So the flow is the following:
(app logs) -&gt; (CloudWatch) --&gt;(Lambda)--&gt;(Elastic Search)
My problem is that my lambda function is invoked very often (most of the time single log message) and bombards ES with write requests  I would like to write the logs in bulks  i e wait until 30 new logs and then invoke the lambda for the 30 logs bulk 
The only way I found to achieve this is to use Kinesis and Firehose but those services cost extra and I want to avoid this 
Are there any other alternatives to achieve this without using something like LogStash 
I am assuming this is a very common usage so there must be some easy way to solve this 
Thanks 
"
37439656,"What Im trying to do here is sending a notification via SNS and APNS when a specific user is part of a newly added DynamoDB Item  I want to send it to the users Cognito Identity ID  not to device token 
So Lambda should be triggered when the item is added and then go through a list of Cognito Identity IDs  which is also part of the item  
Then Lambda is supposed to publish the push notifications to each Cognito Identity ID  
All the devices are registered as endpoints within sns  I also keep the Cognito Identity ID in the user data row for the endpoint 
But i didnt find a way to send notifications directly to a Cognito Identity ID  Do i have to add a topic for each user and send the notification to that topic  Or do i have to store another DynamoDB table to map Cognito Identity IDs to device tokens  It would be great if someone knew an easier and not too expensive way 
Thank you 
"
65240422,"Lambda Specs: Python Version - 3 7 || Memory - 10240MB (10GB)
The Synchronous API timeout limit is 30 seconds  My code executes for 4 seconds  The below code is a sample one that sleeps for 4 seconds 
Im using EFS mounted in Ubuntu for storing the packages as the limit of lambda deployment is 250MB 


This is a simple code integrated with API Gateway  It works fine when executed one or two times but when executed more than 10 times it runs into a timeout error 
I tried to use Provisioned Concurrency but it is so expensive  What to do to make it work all the time  Any Alternatives 

"
69656762,"SQS  mentioned

Every Amazon SQS action counts as a request

SQS pricing strategy has some pricing buckets  like First 1 Million Requests/Month is Free  From 1 Million to 100 Billion Requests/Month for Standard Queue is $0 40  etc 
As per   to trigger lambda from SQS  three SQS actions are required as given below 


 and
 

My questions are

For every lambda invocation (triggering) do all these three actions are execute 
If yes  do all these actions are treated as a request 

In that case  every trigger for each 64KB payload chunk consumes 3 requests  If this understanding is wrong then what is the request count calculation for every trigger execution 
Thanks in advance
"
53716544,"Were hosting our webapp on CloudFront and S3  This infrastructure is configured in a Terraform module  Were using the same module (managed by Terragrunt) to deploy our webapp to our staging and production environments 
Obviously  we dont want public access to our staging environment  As such  weve created a Lambda function to enabled Basic HTTP Auth and are using the  within the  resource to enable it 
The issue is we dont want the Lambda to run on our prod environment as well  I havent been able to conditionally set the association on the resource 
Ive also tried creating two resources with the same name and setting the  property so that only of the resources exists 
e g 

However when I try to deploy the code  I get  
Is there any way to achieve what I want 
Another option that Ive considered is setting the Lambda on both versions  but having it not do anything in prod  However  this seems inefficient and costly as the Lamdba will be called on every request  and would like to avoid it if possible 
"
59135114,"I have a WebSocket API hosted on AWS using the serverless framework  
The problem is that I am seeing 150k logs every minute  and it is costing a bunch 
The following log groups are the problem:

/aws/apigateway/mzl9lpgzn0/production
API-Gateway-Execution-Logs_xkkvpjzgqj/production

I have followed their docs to disable logs like so  but it is showing an error 

Error: 

Is this the right way to disable API logs  so I can reduce my CloudWatch costs 
"
33001798,"I plan to have the following setup:

Completely STATIC front-end web interface (built with AngularJS or the likes)
Serverless Framework back-end APIs

I want to store my front-end in S3 and my back-end in Lambda 
Since Im charged every time the lambda function gets executed  I dont want everyone to be able to make requests directly to it  On the other hand  I want to store my front-end simply in S3 as opposed to a server 
How do I go about protecting my back-end API from abuse or DoS 
"
61548553,"Our institution is trying to make an automatic grading platform set up for an introductory class in java  and we were hoping to use an AWS lambda function for the grading  The problem is  like any sane person  our dev team far prefers python over java  so the grader itself is written in python  but the student programs are written in java 
Since the grader has to call the student functions  it would be best if we could have a lambda runtime that has binaries for both python and java  Does anyone else know how we could go about doing that 
As a side note  it would be possible to use a separate function to run the java files and return the output to the python function  but since amazon charges per function execution  this would be less than ideal 
"
63940867,"I have a JAVA 8  AWS lambda function that has some pretty expensive setup when the container is first spun up  It must make calls to pull various credentials/cacerts  I would like to cache this set up (the output of which is an SSLContext object that is used for making calls to another api) 
I have not had to do this before  and my question that I cannot seem to find an answer for is this:
Are there any issues reusing the SSLContext object over and over again while the Lambda Container is alive  this could be 15 minutes or 5 hours  or 2 days  etc   as long as there is traffic coming through it  it will be alive 
None of the credentials will change  and the SSLContext object would be identical between all invocations 
Do SSLContext objects have a TTL  The code to create the SSLConext is fairly boilerplate  This method is called after I have done the expensive pulls to get the certs/cred and I want to cache this SSLContext object:

}
"
61363833,"I am using Spring Boot in my application  While searching for some IAM tools  I actually liked Auth0  but iam not affordable their pricing  So  I found another called   
Below is Auth0 to restrict our custom access api

Currently  I am trying to restrict access API using AWS cognito  but I am not finding correct documentation to achieve this  Can anyone please tell me whether restricting api access can be possible using aws cognito 
"
69193696,"edit: Turns out the solution is in the docs  I had bog standard normal sam installed but I needed what they call the public preview version AKA sam-beta-cdk  With this installed the API can be started locally with  and works well  While I appreciate the answers which suggest that development should be done using purely TDD I feel there is also value in this more interactive  manual mode as it permits quicker exploration of the problem space 
Im trying to build my first app with CDK + Typescript using API Gateway  Lambdas and DynamoDB  I have built a couple of Lambdas and deployed them and they work fine live on the web  However I dont want a minute long deploy cycle and various associated AWS costs as part of my workflow  What I want is to be able to test my API locally 
I have struggled to find docs on how to do this  Amazon seem to recommend using the SAM CLI  so that is what Ive been trying 
The docs claim running  runs  to make a could assembly in  but I see no evidence of this  Instead what I get is a complaint that sam could not find a template yml  So I manually run  which creates one in the root folder  Then I run  and it seems happy to start up 
Then I try and hit my test lambda using CURL:  I get  and a huge ugly stack trace in the console that is running 
The lambda is this   

Start of the huge ugly stack trace   

The end of the huge ugly stack trace   

So it would seem  cant find  and throws and error which means the API gateway doesnt get a valid lambda response  So far this has not helped me chase down the problem :/ It certainly seems aware that test is a route  as trying to hit other endpoints gives the classic  but it chokes hard trying to fulfill it despite me having both  and the compiled  present 
I have the test route and handler defined in my CDK stack definition like so   

I considered posting my template yml but that is even longer than the big ugly error message so I havent 
So I have three questions (well actually a million but I dont want to be too cheeky )

Is this actually the canonical way of locally testing apps made with CDK
If so  where am I going wrong 
If not  what is the better/proper way 

"
57078937,"I have a requirement to build a basic 3 failed login attempts and your account gets locked functionality  The project uses AWS Cognito for Authentication  and the Cognito PreAuth and PostAuth triggers to run a Lambda function look like they will help here 
So the basic flow is to increment a counter in the PreAuth lambda  check it and block login there  or reset the counter in the PostAuth lambda (so successful logins dont end up locking the user out)  Essentially it boils down to:
PreAuth Lambda

PostAuth Lambda

Now at the moment I am using a dedicated DynamoDB table to store the failed-login-count for a given user  This seems to work fine for now 
Then I figured itd be neater to use a custom attribute in Cognito (using ) so I could throw away the DynamoDB table 
However reading  the section titled Configuring User Pool Attributes states:

Attributes are pieces of information that help you identify individual users  such as name  email  and phone number  Not all information about your users should be stored in attributes  For example  user data that changes frequently  such as usage statistics or game scores  should be kept in a separate data store  such as Amazon Cognito Sync or Amazon DynamoDB 

Given that the counter will change on every single login attempt  the docs would seem to indicate I shouldnt do this   
But can anyone tell me why  Or if there would be some negative consequence of doing so 
As far as I can see  Cognito billing is purely based on storage (i e  number of users)  and not operations  whereas Dynamo charges for read/write/storage 
Could it simply be AWS not wanting people to abuse Cognito as a storage mechanism  Or am I being daft 
"
48758001,"I’m writing a remote application  controlled by a server  The client would be some sort of daemon that’s pretty much always on  The thing is — these remote commands are unpredictable and sparse  The server could go hours or days without sending a message  or it could send several messages in an hour 
I have no experience with networking  so I’m not sure how all this works and I just need pointers for where to look 
What’s the best  most efficient (cheapest) way to do this  I’d be using AWS for all of this 
The first option I thought of  was to store in a database the IPs of all the clients associated with their user ID  When a AWS Lambda function is called  it makes a new connection to the IP associated with that user id  and sends the message  then closes the connection as the lambda function exits 
The second option was to host an EC2 instance  and actively keep alive connections to all the users  But this would require hosting the EC2 24/7 with potentially a lot of clients  and could get very expensive 
I’m not sure what best practice is here  or even what protocols to look into for that kind of thing  For example  on the first option  how would the server connect to the client  Wouldn’t it have to port forward because of firewalls or something 
Again  I don’t have any experience with network programming so I’ll take all the pointers I can get as to how this is generally accomplished 
Thanks 
"
54557325,"I have a little bit of a problem concerning the design of a planned application  especially database engine and Serverless/not serverless 
The goal is a Web Application which talks via the Rest API to the database  The Rest API itself is really just CRUD operations  so for that the Serverless aproach (AWS Lambda) would fit pretty good in my opinion  For that  the probably most efficient database to choose would be DynamoDB (NoSQL)  
I am familliar with RDBMS and have only little knowledge of NoSQL databases 
The Schema of the application is not yet finished and should be expandable at later points  because there could be new features to implement and so on  Because of this  i would rather use a RDBMS and not a NoSQL database  because they dont scale that well in terms of editing the schema at later points  (at least thats what i read the last couple of hours)
Choosing for example Amazon RDS MySQL database  would be much more expensive and i dont know how well they do with the Serverless aproach of the Rest API  
So i am standing at a point i really dont know what services to use here  Could i still use DynamoDB  The schema would propably be very relational  
"
65846053,"Im using Athena and Im dealing with about 1000 raw compressed data files daily (each of 13MB)  I need to process and store efficiently to improve queries speed and cost and I do it by partitions 
I’m currently using lambdas (being triggered for each file creation) as my ETL and it - loads the raw data file  reorganizes columns  changes the file format (to parquet) and then splits it and saves it to multiple files on S3 bucket 
then another lambda starts and creates new partitions for the Athena table:
s3://raw_data/2020/01/01  --&gt; s3://table_name/2020/01/01/0-50/ (Athena table built over these files)
Many partitions affects on the queries speed  so Ive heard of a
new feature called Partitions Projection  using this feature I can speed up the query processing and automate partition management 
I’m a little bit confused of the options 
Another point is that theoretically  if I understand it correctly  I can get rid of the lambdas and save some cost by using Athena CTAS once to create the table and then executing INSERT INTO daily (limited up to 100 partitions) but then I still use partitions and cant use Partitions Projection 
What is the most efficient way to deal ETL when it comes to daily provided files 
"
55087016,"Ive got the order microservice thats written as go AWS lambda function 
The main function named order-service bound to API Gateway  It receives several parameters like  of int  creates an order with artifacts and returns serialized order with order_id and total price 
This function invokes a function named order-item which creates an order-item and returns them in parallel(per product)  These functions invoke product and user functions to retrieve information about user and products by their ids  
Then  the order function invokes another lambda called fee-function which takes just total price and user id and gives back fee price  Of course  it calls some other function like user function and so on  Basically  this is a simple example of how the service works in general  Any function calls some others like user-discount  state taxes etc 
The questions are:

Is it good that order function invokes fee function through Amazon  but it can just import fee handler package and run it inside itself (However  fee function may be called from outside so it must be deployed as a separate function as well)
Is it good that each function receives just user id and loads the user invoking user function  Perhaps  better to preload it and pass it through everywhere  Something else 
Is it good that one function calls other functions and they call some others and so on  is there any better approach in my situation  Use SNS  Step function  dependency injections/aws layers 

The main reason why I asked is to withstand thousands of RPM and not pay a lot 
Thanks for helping  I appreciate this  
"
58770277,"Im working on architecting a micro-service solution where most code will be C# and most likely Angular for any front end  My question is about message chaining  I am still figuring out what message broker to use; Azure Service Bus   RabbitMQ  etc   There is a concept which I havent found much about  
How do I handle cases when I want to fire a message when a specific set of messages have fired  An example but not part of my actual solution: I want to say Notify someone when pays a bill  We send a message 
  which will fire off microservices which will be processed independently:

FinanceService to Debit the ledger and fire 
EmailService: email Customer Saying thank you for paying the bill
 
DiscountService: Check if they get a discount for paying on time then send


If all three messages have fired for the Same : Message      
then I want to email the customer that they will get a discount on their next bill  It Must be done AFTER all three have tiggered and the order doesnt matter  How do I Schedule a new message to be sent  message  without having to poll for what messages have fired every minute  hour  day 
All I can think of is to have a SQL table which marks that each one is complete (by locking the table) and when the last one is filled then send off the message  Would this be a good solution  I find it an anti-pattern for the micro-service &amp; message queue design 
"
53312611,"Is there any reference to connect lex bot with my rest api project   i want to get pricing from my products   this enpoint is included in my project in a rest method (json request and response)  however  I have tried to find any reference to call my rest api but I cant find any example 
The bot is using lambda function (nodejs)  I am just beginning with amazon lex so I do not have any reference  Im trying to modify the existing examples they provide (pizza ordering) but no idea by the moment 
Thanks in advance 
"
59538936,"The thing what i want do:
Im thinking about use aws dynamodb as my new web site(press and bbs mixed type) main server 
But I cant design database  because dynamodb maybe cannot satisfy my requirements 
Somebody knows how can i do 
Foundation
My bosss plan is spawning many websites and close it several days after if its traffic is low  (and go on until it success)
He has many domain names (over hundreads) and want make many websites 
And he also wants selling our system for web solution to customers  ( internet newspaper  blogs  magazines  etc    )
It is very large plan  anyway i must design the system   
Situation
first  most of website is going trashcan after several days 
so make each websites on on-premise server is not good way because it means too much manual-jobs  (just deploying the site  undeploying the site)
And also on-premised pricing is not good in this case because we cant predict any webserver is closing (because traffic size lower than survive-line)  or survive because traffic is grow faster 
i guess 80% of sites are just ghost sites   
second  the amount of spawining websites are not measurable  Because my boss always yelled me as many as can   
And I also consider about this project is abandoned by my company after launching some month after  (maybe they want keep-and-not-maintain mode with not consume many price)   
Anyway  ths problem is the   
1  cant predict how many sites are alive and gets high traffic 
2  cant predict how many sites are ghosts or few traffics (under 1000users/days) 
3  even the project is abandoned  thell want keep-and-not-maintain-mode (with lowcost as they can)
conslusion is
1  most sites are going to keep-and-not-maintain-mode  its cost must low
2  some few sites are burst in after times  it must support this situation also   
So next is my answer:
Server : full faas serverless with stateless server (lambda  cloudrun  function  etc    i think cloudrun is best because development is very it can easy using my own docker)
the reason is   
if this website is just keep and not maintain it  we did not pay for it  or very small price 
if the site growing up or traffic is burst  it can support on-live   
Database : serverless because its traffic is not measurable in this stage 
there only two serverless (means needs no pay for provisioned instance)  Aurora and Dynamodb   
Aurora is my first choice because I always using mysql or mariadb in webservice 
But there is two problem 
Aurora serverless is too sensitive acu scaling  and it never going scale-down until 5 minutes flowed  (and if it scaled up to 4 acu  5*4=20acu/min  just one connection and query once  but pricing=$0 03)
It is pretty sure if one of these sites traffic is changed from nobody use it to a few people comes  Autoscale price is going to very higher  even i set max acu scale limit to 1  there are another problems  (well-known problems)  If aurora start from cold  it takes very long time(about 30seconds)  And if it is scaling  it also takes some delay 
Anyway  i cant make good pricing design for Aurora   
So I moved on Dynamodb 
It has very good pricing rules  In on-demand mode  under $2 per 1 000 000 rcu 
I guess most of site data is stored in S3  So read/write other data is not much than 1kb/4kb  and even i transaction for each unit  under $2 per 500 000rcu   
Actual Problem
But it has trap point 
If I do scan  its pricing is going to very higher  because returns a lot of data (until 1mb)  I accepted  So I must using query  But query is working same as scan in a partition  And pricing is going to scanned amount of read-write-units(until 1mb)  So if I have 100 items in a key and query just one item (total 100 members and just select one of that members)  the dynamodb charges 100 times pricing because it scanned 100 items  (assume each item lower than 1kb)  I cant believe it  (x100 pricing) so googled it 
I found many people are design dynamodb seperated hash-key  (like members-startfrom-a  members-startfrom-b      )
Question
Is it normal 
In this time  I think dynamodb cannot support normal website (bbs or press  or blog)  because they are rdb optimized structures  Even paging articles needs full-scan(or partitioned full-scan)   Is it right  or there is a migration rules for rdb user to dynamodb user 
Someone can show me case-study 
Most case people use dynamodb as subdb   
"
47747326,"I have created case for increasing service rate limit of aws lambda for handling heavy load in our application  I want to get information about whether aws take any charges monthly/one time for increasing limit 
"
63200340,"I have a NLP program which uses Spacy to load in a large word2vec file  This file is 3 75 GB and is too large to put directly in a lambda  Currently I have this program running in an extra large EC2 instance  but this option is expensive  The code also only runs on demand around four times a week  so keeping a server running constantly is not what I want 

Is there any way I can convert this to serverless 
If I use EFS  arent I just converting one server to a server plus a lambda 
Is there an API I can talk to which would return the same information that Spacy can  specifically similarity of two sentences 

"
62442590,"I am a student and new to AWS services 
I am working on a web-based project 
in the server part (AWS )  I need to monitor the outbound data used by each customer  and generate a bill based on the data used by that customer ( Not AWS billing ) 
how I do that which AWS service fit for that please help me 
"
57187771,"I have an AWS account with a Postgres RDS database that represents the production environment for an app   We have another team that is building an analytics infrastructure in a different AWS account   They need to be able to pull data from our production database to hydrate their reports 
From my research so far  it seems there are a couple options:

Create a bash script that runs on a CRON schedule that uses  and  and stash that on an EC2 instance in one of the accounts 
Automate the process of creating a Snapshot on a schedule and then ship that to the other accounts S3 bucket   Then create a Lambda (or other script) that triggers when the snapshot is placed in the S3 bucket and restore it   Downside to this is wed have to create a new RDS instance with each restore (since you cant restore a Snapshot to an existing instance)  which changes the FQDN of the database (which we can mitigate using Route53 and a CNAME that gets updated  but this is complicated) 
Create a read-replica in the origin AWS account and open up security for that instance so they can just access it directly (but then my account is responsible for all the costs associated with hosting and accessing it) 

None of these seem like good options   Is there some other way to accomplish this 
"
60179473,"I am trying the understand how the AWS Lambda charge  I know that the first 1 million requests and the first 400000GB-second compute time if free are free  After that  it will charge 0 20USD per million requests and 400 000 seconds if the function is 1GB RAM  What I am not clear here is how the computing time is charged 
Lets say one request is 0 0000002USD  One the client makes the request  it already charged 0 0000002USD no matter how long it was run  The computing time is charged once the function starts running based on how much memory it consumes and how long it was run for  Is that correct  Lets say the function was run for 2 hours  but it only consumed 1GB RAM (which is not realistic - just for the educational purpose)  so it is gonna charge me 0 0000002USD + (cost of execution/ computing for 400 000 seconds)  Am I right 
Can anyone confirm and explain 
"
55216273,"From my understanding  I can run AWS Lambda outside a VPC  as well as the RDS and have that set to publicly accessible  That would be the perfect solution for me because my lambda functions need internet access and a NAT Gateway which would allow that when inside a VPC is way too expensive  In which cases is it safe to go for that option  When is it a bad idea to have an RDS outside a VPC  What are the risks 
"
58362746,"I raised a similar question recently  which was resolved  however Ive change the  setup slightly 
The Nat Gateway was costing a small fortune so I switched it out for a Nat Instance using EC2  I followed  guide 
Now my Lambda is successfully connecting to both the RDS instance and also has internet connectivity which is great  The problem I now have is Im unable to connect to RDS Postgres through port 5432 from my local machine and Im a bit stumped 
 here  let me know if you need anything else 
Cheers 
"
62688990,"I am very new to AWS Lambda and am struggling to understand its functionalities based on many examples I found online (+reading endless documentations)  I understand the primary goal of using such service is to implement a serverless architecture that is cost and probably effort-efficient by allowing Lambda and the API Gateway to take on the role of managing your server (so serverless does not mean you dont use a server  but the architecture takes care of things for you)  I organized my research into two general approaches taken by developers to deploy a Flask web application to Lambda:

Deploy the entire application to Lambda using zappa-and zappa configurations (json file) will be the API Gateway authentication 

Deploy only the function  the parsing blackbox that transforms user input to a form the backend endpoint is expecting (and backwards as well) -&gt; Grab a proxy url from the API Gateway that configures Lambda proxy -&gt; Have a separate application program that uses the url


(and then theres 3  which does not use the API Gateway and invokes the Lambda function in the application itself-but I really want to get a hands on experience using the API Gateway)
Here are the questions I have for each of the above two approaches:
For 1  I dont understand how Lambda is calling the functions in the Flask application  According to my understanding  Lambda only calls functions that have the parameters event and context-or are the url calls (url formulated by the API Gateway) actually the events calling the separate functions in the Flask application  thus enabling Lambda to function as a serverless environment-this doesnt make sense to me because event  in most of the examples I analyzed  is the user input data  That means some of the functions in the application have no event and some do  which means Lambda somehow magically figures out what to do with different function calls 
I also know that Lambda does have limited capacity  so is this the best way  It seems to be the standard way of deploying a web application on Lambda 
For 2  I understand the steps leading to incorporating the API Gateway urls in the Flask application  The Flask application therefore will use the url to access the Lambda function and have HTTP endpoints for user access  HOWEVER  that means  if I have the Flask application on my local computer  the application will only be hosted when I run the application on my computer-I would like it to have persistent public access (hopefully)  I read about AWS Cloud9-would this be a good solution  Where should I deploy the application itself to optimize this architecture-without using services that take away the architectures severless-ness (like an EC2 instance maybe OR on S3  where I would be putting my frontend html files  and host a website)  Also  going back to 1 (sorry I am trying to organize my ideas in a coherent way  and its not working too well)  will the application run consistently as long as I leave the API Gateway endpoint open 
I dont know whats the best practice for deploying a Flask application using AWS Lambda and the API Gateway but based on my findings  the above two are most frequently used  It would be really helpful if you could answer my questions so I could actually start playing with AWS Lambda  Thank you  (+I did read all the Amazon documentations  and these are the final-remaining questions I have before I start experimenting:))
"
60856781,"When triggering my Spring Boot application on an AWS Lambda  I keep getting the error   I am unsure why this is happening and would like some more information 
Here is the stack trace:

My source code can be found here: 
Yes I know running Spring Boot on a lambda is dumb  but it is temporary  So  I dont have to pay for an EC2 instance  This is also not refined yet so I know there will be other things I should change 
EDIT: Here is the relevant code
This first one is the lambda handler  I originally had the commented out code but switched to the other because the start time was substantially faster  Both methods give the same error 
The second one is the class where the error is being encountered  which is my auth filter  I added the comment  to the second snippet so it is easier to see the exact location of where the exception is being thrown 


For more context  my source code can be found here: 
"
69848043,"We have s3 event notifications defined on a bucket without any prefix filtering and all events are sent to an SNS topic 
We would like to have an SNS filter policy to invoke a lambda for a specific s3 prefix  say   We could not modify the existing s3 event notification to create different event notifications based on prefix  Among other reasons there are limitations on the number of event notifications that can be configured on a bucket  capped at 100  and we have 100s of dirs in the bucket 
Example: SNS message delivery of an S3 event notification 

SNS filter matching doesnt seem to have support to filter strings by regex patterns or 
Options available are

Exact matching
Prefix matching
Anything-but matching
IP address matching

Ref: 
Is there a way to achieve this filtering in SNS  The other option is to have a lambda be invoked for all events and filter events in the lambda  but the volume of events in the specific s3 dir is significantly lower than the total events and it will not be cost efficient to have the lambda be invoked for all events 
"
55683373,"I have created a web application (demo:  or ) of Shopping cart hosted on AWS elastic beanstalk  I want to develop Alexa skill for this web application which takes credentials from a user via Alexa voice and validates them  After this  Alexa will ask which items the user wants to add in cart and checkout 
A web application is running successfully on AWS  I have tried to use AWS Lambda and Alexa skill kit but a bit confused about how to integrate them in Java hibernate  I also have tried to use AWS S3 to generate and store bill of user which user can download manually via clicking on generated URL or via selecting option to send the bill to a mailbox 
There will be two ways to order from the web application 

Using web browser 2  Using Alexa skill voice command

When a user opts for the 2nd option  Alexa will ask for credentials and validates them  After validation Alexa will ask which items the user wants to add in cart  Later on  it will check out  
The web application is running smoothly except that bill generation  Need suggestions for how to link Alexa with Java Hibernate 
"
52220991,"I am using a lambda function in a VPC to connect to an RDS instance in the same VPC  I am considering removing the lambda from the VPC to massively reduce the cold-start time but I want to keep my RDS instance in the VPC 
Can anyone foresee major problems with making the lambda function use an SSH tunnel to connect to a bastion instance within the VPC and subsequently to the RDS instance  Or something similar with a VPN 
There will obviously be some over-head as the traffic has an extra jump so to speak  but would it be significant enough to make this approach non-feasible  Or is the only current approach to keep the Lambda in the same VPC and try to keep and few invocations running 
I also pay for a NAT gateway so my Lambda in a VPC can access the internet  If I can get it out of the VPC by using an SSH tunnel to connect to the RDS instance it will also simplify my architecture here &amp; reduce my operating costs 
"
53498090,"Ive setup my CloudFront distribution to use a wildcard CNAME (* domain com)
Id like to know the subdomain in my Lambda Proxy Integration  For this i need the Host header which is available in CloudFront Access Logs under x-host-header 
API Gateway assigns Host header to example execute-api  endpoint name 
Is it still not possible to realise this with API Gateway  Adding an additional lambda origin request adds too much overhead and cost 
Additional resource related to this:
Link: 
Link: 
"
54901763,"One of the scary things about being a small fish in the AWS ocean is what seems to be unlimited liability in the unlikely event of a flood of transactions on a publicly exposed service  AWS is designed for the big guys  for whom availability is the be-all and end-all  Theres a great deal of effort in keeping services up  but apparently none when it comes to saving us from astronomical bills  Amazon seems to have been repeatedly asked for a spending cap  but AFAIK  the best theyve come up with is billing alerts  Ive read some horror stories  like the guy who set up a small website for family and friends and got a bill for $10 000  The best Amazon has done is provide billing alerts  and what if you are AFK  Quite large sums could disappear before you can shut down 
So  my cunning plan - to write a Lambda fired from a billing threshold event which raises the drawbridge and shuts down any public facing facilities 
So  I started with CloudFront and thats quite do-able  though disabling a distribution take some time to propagate 
Now we come to my first technical quandary  I thought I could just check all the buckets for public permissions and revoke them  But  since I last looked in detail at S3  theres this static website setting  So  how do I  programmatically  turn this off  Obviously I dont want to delete the bucket  To my surprise turning this on does not create a public permission in the ACL  Theres a service in the API to update properties on one of these static websites  but not to revoke it 
It seems to be somewhat the same with the API gateway  You can delete an API  but not suspend it  And if you delete it  then re-building will probably give you a different hostname  which creates some hastle 
Im trying to write a fairly generic Lambda and make it public domain 
"
69259019,"I am new to AWS and cloud technology in general  So  please bear with me if the use case below is a trivial one 
Well  I have a table in Amazon DynamoDB which I am exporting to Amazon S3 using exportTableToPointInTime API (ExportsToS3) on a scheduled basis everyday at 6 AM  It is being done using an AWS Lambda function in this way -

The CFT template of the AWS Lambda function takes care of creating lambda roles and policies  etc  along with scheduling using Cloudwatch events  This setup works and the table is exported to the target Amazon S3 bucket everyday at the scheduled time 
Now  the next thing I want is that after the export to Amazon S3 is complete  I should be able to invoke an another lambda function and pass the export status to that lambda function which does some processing with it 
The problem I am facing is that the above lambda function finishes execution almost immediately with the exportTableToPointInTime call returning status as IN_PROGRESS 
I tried capturing the response of the above call like -

Output of this is -

I am just obfuscating some values in the log with ****
As can be seen  the exportTableToPointInTime API call does not wait for the table to be exported completely  If it would have  it would have returned ExportStatus as either COMPLETED or FAILED 
Is there a way I can design the above use case to achieve my requirement - invoking an another lambda function only when the export is actually complete 
As of now  I have tried a brute force way to do it and which works but it definitely seems to be inefficient as it puts in a sleep there and also the lambda function is running for the entire duration of the export leading to cost impacts 

What can be done to better it or the above solution is okay 
Thanks  
"
55244420,"Im planning to move my lambda function configuration from environment variables to DynamoDb since my lambda functions share configurations and also I dont want to redeploy my lambda functions each time a configuration changes (my config changes frequently and once they do I have to redeploy so many lambda functions) 
But in order to improve the performance of my lambda functions and also to reduce the cost  Im not going to load the configuration per each execution  Instead  I will load the config into a global variable and since global variables persist across executions (as long as the lambda function is warmed up) I can reuse the same config without accessing DynamoDb  Heres a sample code:

So far everything is fine  Now  consider the time that DynamoDb is updated with the new configuration  The warmed-up lambda functions will continue using the old config before they are brought down by AWS and face a cold-start 
What I want to do is to signal lambda functions and force them to flush their warmed-up lambda functions and start over each time the configuration changes  I know I can redeploy them which will do exactly what I wanted  But thats what exactly I was escaping from in the first place  So  what are my options 
"
53467019,"Before everything:
I checked familar questions like:




And this one:



But I still have question:
So  Lets say I have Simple microservices project 
I have:

Ocelot - As Gateway
Identity server 4 - for All authorization and Authentication logic
Asp Core MVC - As my web project app 
Microsetrvice A 
Microservcie B
RabbitMQ - Event bus 
Some databases installed on premise    

Now I want to migrate this to serverless architecture  
From what I understand  I see here 2 options:

First Option 

Is Launch    EC2 (And this mean I need to pay for EC2 instance + Scale this EC2 instances) instance for deploy my Identity server  
Build Authorization Lambda  
Then Build AWS API Gateway  And All endpoint(which actually will AWS LAMBDA)  which required  protect by Authorization Lambda  
This options mean   all time when I call Autorize protected endpoint - I will call 2 lambda funciton ( Authorize lambda + ) - If this correct 

Second options  (IF I understand right) - Is Deploy Identity Server as AWS Lambda as well 

Databases and RabbitMQ I switch to Kinesis/SQS  and databases to RDS/DynamoDB
"
69726172,"I was looking at our bill and apparently we are charged more than $600 for Amazon Simple Storage Service USE2-Requests-Tier2  meaning that we have more than 1 billion GET requests a month  so about 3 million every day  We made sure that none of our S3 buckets are public so attacks should not be possible  I have no idea how we are getting so many requests as we only have about 20 active users of our app everyday  Assuming that each of them were to make about 10 GET requests to our API  which uses lambda and boto3 to download 10 files from S3 bucket to the lambdas tmp folders  then returns a value  it still wouldnt make sense for us to have about 3 millions GET requests a day 
We also have another EventBridge triggered lambda  which uses Athena to query our database (S3)  and will run every 2 hours  I dont know if this is a potential cause  Can anyone shed some light on this  And how we can take a better look into where and why are we getting so many GET requests  Thank you 
"
56927848,"I have a React app which calls API gateway  which in turn triggers my Lambda functions  Now for saving cost purpose due to the potentially let’s say  tens of millions of requests to the API gateway  I did some research and are looking at to potentially use ALB to invoke my Lambdas rather than API GW  My API GW is simply a Lambda-Proxy integration 
My question is with API GW I can add API keys and custom authorizers etc  but for ALB  how do I add a bit of authentication at the ALB layer  say only allow the invocation of my Lambda functions only from the client that I trust  Note my client is a static React app with no server behind it  I don’t need anything too fancy but just want to reject requests other than my trusted request origins  Inside Lambda to cover browser I will just add CORS to response header  But at ALB level  how do I achieve what I required 
Looking forward to getting some shed of lights here 
Thanks
"
