Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,Body_new
37971987,1,38024600.0,,2016-06-22 15:10:33,,19,27766,"<p>For example I have lambda functions that consume messages from a KinesisStream. How do stop and resume the function so that I don't incur charges and I don't loose data in the stream.</p>

<p>I know that if the events keep failing, Kinesis will keep retrying and the cost can be very high.</p>

<p>I cannot delete the function because there is lots of automation around it through CloudFormation. Is there a way to stop and restart the function?</p>

<p><strong>SOLUTION</strong>:  <a href=""http://alestic.com/2015/11/aws-lambda-kinesis-pause-resume"" rel=""noreferrer"">http://alestic.com/2015/11/aws-lambda-kinesis-pause-resume</a> </p>

<p><strong>NOTE</strong>: Event sources for rules, log streaming, cannot be disable using the event source. You will not event get it in the list when calling the API using the SDK. For those you have to disable the Event Rule, or the Log Subscription.</p>
",5660156.0,,6382901.0,,2017-07-03 03:39:47,2018-03-04 16:03:52,How to pause / resume a aws lambda function,<amazon-web-services><amazon-dynamodb><aws-lambda><amazon-kinesis>,2,4,4.0,,,CC BY-SA 3.0,For example I have lambda functions that consume messages from a KinesisStream  How do stop and resume the function so that I dont incur charges and I dont loose data in the stream  I know that if the events keep failing  Kinesis will keep retrying and the cost can be very high  I cannot delete the function because there is lots of automation around it through CloudFormation  Is there a way to stop and restart the function  SOLUTION:    NOTE: Event sources for rules  log streaming  cannot be disable using the event source  You will not event get it in the list when calling the API using the SDK  For those you have to disable the Event Rule  or the Log Subscription  
56374391,1,56398545.0,,2019-05-30 08:22:24,,1,413,"<p>I have to make an HTTP request that takes a long time to receive a response.  I don't want AWS Lambda to make this request as I will be charged for the time it is waiting for the response.  Is there any way to use AWS Lambda to handle the response without being charged while waiting?</p>
",192798.0,,,,,2019-05-31 16:14:29,Is it possible to use AWS Lambda to process an HTTP response without making the corresponding HTTP request?,<amazon-web-services><http><aws-lambda>,1,10,,,,CC BY-SA 4.0,I have to make an HTTP request that takes a long time to receive a response   I dont want AWS Lambda to make this request as I will be charged for the time it is waiting for the response   Is there any way to use AWS Lambda to handle the response without being charged while waiting  
56499028,1,,,2019-06-07 17:41:30,,0,782,"<p>For our new startup we have implemented our new marketing site on AWS. </p>

<p>We are using Amazon CloudFront as our CDN, AWS S3 for website hosting and AWS Lambda for our sign up API writing to our AWS RDS database. Cloudfront routes to the Lambda function through API gateway.</p>

<p>The Lambda function operates within the VPC so it can write to Amazon RDS.</p>

<p>We want to implement the server side ReCaptcha V3 check within our Lambda function but as Lambdas within a VPC do not have external internet access, the call to validate with Google times out.</p>

<p>I've read we can overcome this with setting up a NAT gateway but running a gateway continuously is a cost we would like to defer for the moment if we can.</p>

<p>I have thought of the following options:</p>

<ol>
<li><p>Create a non vpc lambda function to validate the ReCaptcha token. Call this from the VPC lambda function. Will this work?</p></li>
<li><p>As we are using CloudFront, create a Lambda@Edge function to validate the ReCaptcha token. If the validation passes, route to the VPC lambda function as normal. If the validation fails, return a response directly error to the client.</p></li>
<li><p>Use SES. Ideally we wanted a synchronous response (i.e. any errors are responded to the client). This would be a bit more work but my only query would be can you write to a SES queue from a non VPC lambda function?</p></li>
</ol>

<p>Any pointers or any other options would be much appreciated.</p>
",1839104.0,,1839104.0,,2019-06-07 18:37:42,2019-06-07 18:37:42,Implementing ReCaptcha V3 with AWS Lambda within VPC,<aws-lambda><recaptcha>,0,4,,,,CC BY-SA 4.0,For our new startup we have implemented our new marketing site on AWS   We are using Amazon CloudFront as our CDN  AWS S3 for website hosting and AWS Lambda for our sign up API writing to our AWS RDS database  Cloudfront routes to the Lambda function through API gateway  The Lambda function operates within the VPC so it can write to Amazon RDS  We want to implement the server side ReCaptcha V3 check within our Lambda function but as Lambdas within a VPC do not have external internet access  the call to validate with Google times out  Ive read we can overcome this with setting up a NAT gateway but running a gateway continuously is a cost we would like to defer for the moment if we can  I have thought of the following options:  Create a non vpc lambda function to validate the ReCaptcha token  Call this from the VPC lambda function  Will this work  As we are using CloudFront  create a Lambda@Edge function to validate the ReCaptcha token  If the validation passes  route to the VPC lambda function as normal  If the validation fails  return a response directly error to the client  Use SES  Ideally we wanted a synchronous response (i e  any errors are responded to the client)  This would be a bit more work but my only query would be can you write to a SES queue from a non VPC lambda function   Any pointers or any other options would be much appreciated  
38673310,1,38674436.0,,2016-07-30 11:16:07,,2,2511,"<p>I have an <code>AWS Lambda</code> function that makes use of an <code>ElastiCache Redis</code> cluster.
Since the <code>Redis</code> cluster is ""locked"" in a <code>VPC</code>, the <code>Lambda</code> function must reside in that <code>VPC</code> too.</p>

<p>For some reason, if the <code>Lambda</code> is allocated an <code>IP</code> of a <code>public subnet</code>, which has an <code>Internet gateway</code> - it still cannot make connections to the outside (the internet), thus making it impossible to use <code>Kinesis</code>.</p>

<p>For that, they suggest using a <code>NAT</code> gateway which lets the <code>Lambda</code> connect to the outside.</p>

<p>Basically, this works for me - but my issue is the money.
This solution is expensive for large amount of data transfers and I'm looking for some way to make it cheaper.</p>

<p>For a small <code>POC</code> that I've made, I paid <code>~$10</code>.
<a href=""https://i.stack.imgur.com/YErGa.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/YErGa.png"" alt=""enter image description here""></a></p>

<p>This is too much for <code>~30GB</code> as my production pipeline will run hundreds of <code>gigabytes</code> / month.</p>

<p>How do you suggest I let the <code>Lambda</code> function connect the outside (specifically <code>Kinesis</code>) without using a <code>NAT</code> gateway?</p>

<p>Thank you!</p>
",3454745.0,,174777.0,,2018-06-01 11:24:15,2018-06-01 11:24:15,AWS Lambda - use Kinesis under VPC,<amazon-web-services><aws-lambda><nat><amazon-vpc>,2,4,,,,CC BY-SA 3.0,I have an  function that makes use of an  cluster  Since the  cluster is locked in a   the  function must reside in that  too  For some reason  if the  is allocated an  of a   which has an  - it still cannot make connections to the outside (the internet)  thus making it impossible to use   For that  they suggest using a  gateway which lets the  connect to the outside  Basically  this works for me - but my issue is the money  This solution is expensive for large amount of data transfers and Im looking for some way to make it cheaper  For a small  that Ive made  I paid    This is too much for  as my production pipeline will run hundreds of  / month  How do you suggest I let the  function connect the outside (specifically ) without using a  gateway  Thank you  
56771017,1,,,2019-06-26 10:46:30,,0,30,"<p>I am trying to upload large files (100+ Gb) to several cloud storage services from a Django app. I have written a first view to do this for S3 and it is working: </p>

<pre><code>class FilePolicyAPI(APIView):
...
</code></pre>

<p>I have written these views for S3 multipart upload, my question is, should I write similar views for the other cloud services (Google Cloud Storage, Azure), or would it be best to implement a S3 lambda function that responds to the upload to the S3 bucket and replicates these files in the other cloud services? What would be less costly for my Web App? thanks </p>
",1525838.0,,,,,2019-06-26 10:46:30,Best sequence when uploading large files to different cloud services,<django><amazon-s3><google-cloud-platform><aws-lambda>,0,3,,,,CC BY-SA 4.0,I am trying to upload large files (100+ Gb) to several cloud storage services from a Django app  I have written a first view to do this for S3 and it is working:   I have written these views for S3 multipart upload  my question is  should I write similar views for the other cloud services (Google Cloud Storage  Azure)  or would it be best to implement a S3 lambda function that responds to the upload to the S3 bucket and replicates these files in the other cloud services  What would be less costly for my Web App  thanks  
56772299,1,,,2019-06-26 11:59:23,,6,3068,"<p>We have been using AWS S3 notifications to trigger lambda functions when files land on S3 and this model has worked reasonably well until we noticed that some files are processed multiple times, generating duplicates in our datastore.
We noticed that it happened for about 0.05% of our files.</p>

<p>I know can guard against this by performing an upsert, but what is of concern to us is the potential cost of running unnecessary lambda functions, as this impacts our cost.</p>

<p>I've searched Google and SO, but only found similar-ish issues. We are not having a timeout problem, as the files have been processed fully. Our files are rather small, with the biggest file being less than 400k. We are not receiving the same event twice, as the events have different request ids, even though they are running on the same file.</p>
",2002024.0,,,,,2021-09-17 16:26:47,S3 notification creates multiple events,<amazon-web-services><amazon-s3><aws-lambda>,3,3,,,,CC BY-SA 4.0,We have been using AWS S3 notifications to trigger lambda functions when files land on S3 and this model has worked reasonably well until we noticed that some files are processed multiple times  generating duplicates in our datastore  We noticed that it happened for about 0 05% of our files  I know can guard against this by performing an upsert  but what is of concern to us is the potential cost of running unnecessary lambda functions  as this impacts our cost  Ive searched Google and SO  but only found similar-ish issues  We are not having a timeout problem  as the files have been processed fully  Our files are rather small  with the biggest file being less than 400k  We are not receiving the same event twice  as the events have different request ids  even though they are running on the same file  
38982603,1,,,2016-08-16 19:03:36,,3,1089,"<p>What is a good way to deploy a WebSockets client on AWS?</p>

<p>I'm building an app on AWS which needs to subscribe to several WebSockets and several REST sources and process incoming messages (WebSockets) or make periodic requests (REST). I'm trying to go server-less and maximize use of AWS platform services, to eliminate the need to manage VMs, OS patches, etc. (and hopefully reduce cost).</p>

<p>My idea so far is to trigger a Lambda function every time a message arrives. The function can then transform/normalize the message and push it to an SQS queue for further processing by other subsystems.</p>

<p>There would be two types of such Lambda clients, one that subscribes to WebSockets messages and another that makes HTTP request periodically when invoked by a CloudWatch schedule. It would look something like this:</p>

<p><a href=""https://i.stack.imgur.com/MNQgh.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/MNQgh.png"" alt=""http://i.imgur.com/8M7YGif.png""></a></p>

<p>This approach seems reasonable for my REST clients, but I haven't been able to determine if it's possible to subscribe to WebSockets messages using Lambda. Lambdas can be triggered by IoT, and apparently IoT supports WebSockets now, but apparently only as a transport for the MQTT protocol:</p>

<p><a href=""https://aws.amazon.com/about-aws/whats-new/2016/01/aws-iot-now-supports-websockets-custom-keepalive-intervals-and-enhanced-console/"" rel=""nofollow noreferrer"">AWS IoT Now Supports WebSockets, Custom Keepalive Intervals, and Enhanced Console</a></p>

<p>What is the best/easiest/cheapest way to deploy a WebSockets client without deploying an entire EC2 or Docker instance?</p>
",3498454.0,,3498454.0,,2016-12-04 15:45:41,2016-12-04 15:45:41,What is the simplest way to process WebSockets messages on AWS?,<amazon-web-services><aws-lambda><aws-iot>,0,2,,,,CC BY-SA 3.0,What is a good way to deploy a WebSockets client on AWS  Im building an app on AWS which needs to subscribe to several WebSockets and several REST sources and process incoming messages (WebSockets) or make periodic requests (REST)  Im trying to go server-less and maximize use of AWS platform services  to eliminate the need to manage VMs  OS patches  etc  (and hopefully reduce cost)  My idea so far is to trigger a Lambda function every time a message arrives  The function can then transform/normalize the message and push it to an SQS queue for further processing by other subsystems  There would be two types of such Lambda clients  one that subscribes to WebSockets messages and another that makes HTTP request periodically when invoked by a CloudWatch schedule  It would look something like this:  This approach seems reasonable for my REST clients  but I havent been able to determine if its possible to subscribe to WebSockets messages using Lambda  Lambdas can be triggered by IoT  and apparently IoT supports WebSockets now  but apparently only as a transport for the MQTT protocol:  What is the best/easiest/cheapest way to deploy a WebSockets client without deploying an entire EC2 or Docker instance  
54137776,1,,,2019-01-10 22:25:28,,0,1794,"<p>I have data in Google Cloud Storage that I need to transfer to s3 bucket in a serverless fashion...
one possible approach is to use cloud function and transmit data from cloud storage to s3 bucket using gsutil and boto3 for was credentials. I believe their is an extra fee from Google for outbound network request but this approach is possible. </p>

<p>Does anyone has a better approach or a suggestion?</p>
",9790313.0,,7757976.0,,2019-02-04 09:38:16,2019-08-01 18:45:18,Moving data from google cloud storage to Amazon s3 via cloud function in a serverless fashion,<python><amazon-s3><google-cloud-storage><google-cloud-functions><serverless>,1,2,,,,CC BY-SA 4.0,I have data in Google Cloud Storage that I need to transfer to s3 bucket in a serverless fashion    one possible approach is to use cloud function and transmit data from cloud storage to s3 bucket using gsutil and boto3 for was credentials  I believe their is an extra fee from Google for outbound network request but this approach is possible   Does anyone has a better approach or a suggestion  
54242090,1,54242411.0,,2019-01-17 18:25:21,,0,453,"<p>I have a CodePipeline build running in AWS, and everything works great, except there's no good notification mechanism directly from within CodePipeline.  Digging around, it seems that the accepted solution for this is to configure CloudWatch to call Lambda or SNS to send off your message.</p>

<p>OK, so I built a small Java program to send a message to Slack based on CloudWatch CodePipeline events.  It works well, except that <em>every single message</em> is repeated a half dozen times or more.  This seems different from all the other posts I've read around duplicated Lambda executions where you get an occasional duplicate here or there.</p>

<p>I know the standard answer is that Lambda wants to ensure delivery, so events may be retried, which is fine - if every 20 or 100 messages I got a duplicate, I'd be fine.  But I can't flood a Slack channel with 50+ messages for every simple CP run.  Not to mention I assume I'm getting billed for every one of those Lambda executions, when really I should only be getting 4 per run.</p>

<p>I don't want to have to set up a DB to track unique IDs - again that's adding both complexity and cost (the executions still happen).  It feels like something is mis-configured.  E.g. Is there a reason CloudWatch would be picking up the same message and forwarding it to Lambda for some reason?  Or a reason that Lambda would think the execution needs to be retried even though it exits successfully?</p>
",10525932.0,,303598.0,,2019-01-17 20:59:02,2019-01-17 20:59:02,Does AWS Lambda duplicate every message?,<amazon-web-services><aws-lambda><aws-codepipeline><amazon-cloudwatch>,1,0,,,,CC BY-SA 4.0,I have a CodePipeline build running in AWS  and everything works great  except theres no good notification mechanism directly from within CodePipeline   Digging around  it seems that the accepted solution for this is to configure CloudWatch to call Lambda or SNS to send off your message  OK  so I built a small Java program to send a message to Slack based on CloudWatch CodePipeline events   It works well  except that every single message is repeated a half dozen times or more   This seems different from all the other posts Ive read around duplicated Lambda executions where you get an occasional duplicate here or there  I know the standard answer is that Lambda wants to ensure delivery  so events may be retried  which is fine - if every 20 or 100 messages I got a duplicate  Id be fine   But I cant flood a Slack channel with 50+ messages for every simple CP run   Not to mention I assume Im getting billed for every one of those Lambda executions  when really I should only be getting 4 per run  I dont want to have to set up a DB to track unique IDs - again thats adding both complexity and cost (the executions still happen)   It feels like something is mis-configured   E g  Is there a reason CloudWatch would be picking up the same message and forwarding it to Lambda for some reason   Or a reason that Lambda would think the execution needs to be retried even though it exits successfully  
54294795,1,,,2019-01-21 17:11:31,,3,1393,"<p>Is there a way to make a python aws-lambda on a local machine which can read and write data from an S3 bucket. I can get this to run on a lambda in AWS's web-page with the following code with no problems.</p>

<pre><code>import json

def lambda_handler(event, context):
    # TODO implement
    now = datetime.datetime.now()
    cur_day = ""{}{}{}"".format(now.strftime('%d'),now.strftime('%m'),now.year)
    print(cur_day)
    my_contents = get_data_from_s3_file('myBucket', 'myFile')
    return {
        'statusCode': 200,
        'body': json.dumps('Hello from Lambda!')
    }

def get_data_from_s3_file(bucket, my_file):
    """"""Read the contents of the file as a string and split by lines""""""
    my_data = s3.get_object(Bucket=bucket, Key=my_file)
    my_text = my_data['Body'].read().decode('utf-8').split('\n')

    return my_text
</code></pre>

<p>The issue is that this is a terrible environment to write and debug code so I would like to do it on my own local machine. I have set up AWS-CLI and installed an app that lets you run lambda code in a local environment called 'python-lambda-local', as shown <a href=""https://stackoverflow.com/questions/53493767/how-to-setup-pycharm-to-develop-aws-lambda-function-on-local-machine"">here</a>.</p>

<pre><code>pip install python-lambda-local
python-lambda-local -l lib/ -f lambda_handler -t 5 pythonLambdaLocalTest.py event.json
</code></pre>

<p>The file 'pythonLambdaLocalTest.py' contains the same code that I ran on AWS from the console - the advantage here is that I can use an IDE such as visual studio code to write it. If I run it without calling 'get_data_from_s3_file' then the code seems to run fine on the local machine and 'cur_day' is printed to the console. However, if I run the full script and try to connect to the bucket then I get the following error:</p>

<pre><code>raise EndpointConnectionError(endpoint_url=request.url, error=e)
botocore.exceptions.EndpointConnectionError: Could not connect to the 
endpoint URL: ""https://myBucket/myfile""
</code></pre>

<p>Does anyone have a method to connect to the s3 from the local machine? I'm sure there must be a way to use aws-cli? or the serverless-application-model (sam)? However I can't find any guides which are complete enough to follow.</p>

<p>I've also tried downloading the .yaml file from the console and putting it in the local directory and running:</p>

<pre><code>sam local start-api -t pythonLambdaLocalTest.yaml
</code></pre>

<p>and I get:</p>

<pre><code>2019-01-21 16:56:30 Found credentials in shared credentials file: ~/.aws/credentials
Error: Template does not have any APIs connected to Lambda functions
</code></pre>

<p>This suggests that potentially an api could connect my local machine to the aws s3 bucket but I have very little experience in setting this kind of thing up and am struggling with the jargon. Any help on getting this approach to run would be great? I've recently started using docker so some approach using this would also be great?</p>

<p>I've also tried this approach <a href=""https://github.com/aws/aws-toolkit-vscode"" rel=""nofollow noreferrer"">here</a> and can see my lambda functions listed in visual studio code but I can't seem to see or edit any of the code and there is no obvious link to do so - most of the support seems to be around node.js and my lambda's are python.</p>

<p>I also realise that cloud9 is an option but appears to require a running EC2 instance which I would rather not pay for. </p>

<p>I have tried a lot of approaches but there doesn't seem to be any complete guides. Any help highly appreciated!</p>
",3062260.0,,,,,2019-01-21 17:11:31,how to develop and test a python AWS-lambda on local machine which is dependent on an S3 bucket,<python><docker><amazon-s3><aws-lambda><aws-cli>,0,0,1.0,,,CC BY-SA 4.0,Is there a way to make a python aws-lambda on a local machine which can read and write data from an S3 bucket  I can get this to run on a lambda in AWSs web-page with the following code with no problems   The issue is that this is a terrible environment to write and debug code so I would like to do it on my own local machine  I have set up AWS-CLI and installed an app that lets you run lambda code in a local environment called python-lambda-local  as shown    The file pythonLambdaLocalTest py contains the same code that I ran on AWS from the console - the advantage here is that I can use an IDE such as visual studio code to write it  If I run it without calling get_data_from_s3_file then the code seems to run fine on the local machine and cur_day is printed to the console  However  if I run the full script and try to connect to the bucket then I get the following error:  Does anyone have a method to connect to the s3 from the local machine  Im sure there must be a way to use aws-cli  or the serverless-application-model (sam)  However I cant find any guides which are complete enough to follow  Ive also tried downloading the  yaml file from the console and putting it in the local directory and running:  and I get:  This suggests that potentially an api could connect my local machine to the aws s3 bucket but I have very little experience in setting this kind of thing up and am struggling with the jargon  Any help on getting this approach to run would be great  Ive recently started using docker so some approach using this would also be great  Ive also tried this approach  and can see my lambda functions listed in visual studio code but I cant seem to see or edit any of the code and there is no obvious link to do so - most of the support seems to be around node js and my lambdas are python  I also realise that cloud9 is an option but appears to require a running EC2 instance which I would rather not pay for   I have tried a lot of approaches but there doesnt seem to be any complete guides  Any help highly appreciated  
